old_name,new_name,note
ninth_grade_on_track_Section 504_percent,sqss_ninth_grade_on_track_section_504_pct,
attendance_Section 504_percent,sqss_attendance_section_504_pct,
dual_credit_Students with Disabilities_percent,sqss_dual_credit_students_with_disabilities_pct,
ninth_grade_on_track_Students with Disabilities_percent,sqss_ninth_grade_on_track_students_with_disabilities_pct,
attendance_Students with Disabilities_percent,sqss_attendance_students_with_disabilities_pct,
ninth_grade_on_track_Students without Disabilities_percent,sqss_ninth_grade_on_track_students_without_disabilities_pct,
attendance_Students without Disabilities_percent,sqss_attendance_students_without_disabilities_pct,
dual_credit_Gender X_percent,sqss_dual_credit_gender_x_pct,
attendance_Gender X_percent,sqss_attendance_gender_x_pct,
dual_credit_Military Parent_percent,sqss_dual_credit_military_parent_pct,
ninth_grade_on_track_Migrant_percent,sqss_ninth_grade_on_track_migrant_pct,
attendance_Military Parent_percent,sqss_attendance_military_parent_pct,
attendance_Foster Care_percent,sqss_attendance_foster_care_pct,
attendance_Non-Migrant_percent,sqss_attendance_non_migrant_pct,merged spelling variants
attendance_Hispanic/Latino of any race(s)_percent,sqss_attendance_hispanic_latino_of_any_race_pct,merged spelling variants
attendance_Non-Section 504_percent,sqss_attendance_non_section_504_pct,merged spelling variants
attendance_Non-Military Parent_percent,sqss_attendance_non_military_parent_pct,merged spelling variants
attendance_Low Income_percent,sqss_attendance_low_income_pct,merged spelling variants
dual_credit_Non-Mobile_percent,sqss_dual_credit_non_mobile_pct,
attendance_Black/African American_percent,sqss_attendance_black_african_american_pct,merged spelling variants
attendance_Mobile_percent,sqss_attendance_mobile_pct,
attendance_Non-Mobile_percent,sqss_attendance_non_mobile_pct,
dual_credit_Low Income_percent,sqss_dual_credit_low_income_pct,merged spelling variants
dual_credit_Non-Migrant_percent,sqss_dual_credit_non_migrant_pct,merged spelling variants
dual_credit_Black/African American_percent,sqss_dual_credit_black_african_american_pct,merged spelling variants
dual_credit_Hispanic/Latino of any race(s)_percent,sqss_dual_credit_hispanic_latino_of_any_race_pct,merged spelling variants
dual_credit_Non-Section 504_percent,sqss_dual_credit_non_section_504_pct,merged spelling variants
dual_credit_Mobile_percent,sqss_dual_credit_mobile_pct,
ninth_grade_on_track_Non-Migrant_percent,sqss_ninth_grade_on_track_non_migrant_pct,merged spelling variants
ninth_grade_on_track_Low Income_percent,sqss_ninth_grade_on_track_low_income_pct,merged spelling variants
ninth_grade_on_track_Non-Section 504_percent,sqss_ninth_grade_on_track_non_section_504_pct,merged spelling variants
ninth_grade_on_track_Black/African American_percent,sqss_ninth_grade_on_track_black_african_american_pct,merged spelling variants
ninth_grade_on_track_Mobile_percent,sqss_ninth_grade_on_track_mobile_pct,
ninth_grade_on_track_Non-Mobile_percent,sqss_ninth_grade_on_track_non_mobile_pct,
dual_credit_American Indian/Alaskan Native_percent,sqss_dual_credit_american_indian_alaskan_native_pct,merged spelling variants
dual_credit_Native Hawaiian/Other Pacific Islander_percent,sqss_dual_credit_native_hawaiian_other_pacific_pct,merged spelling variants
ninth_grade_on_track_Hispanic/Latino of any race(s)_percent,sqss_ninth_grade_on_track_hispanic_latino_of_any_race_pct,merged spelling variants
attendance_American Indian/Alaskan Native_percent,sqss_attendance_american_indian_alaskan_native_pct,merged spelling variants
attendance_Native Hawaiian/Other Pacific Islander_percent,sqss_attendance_native_hawaiian_other_pacific_pct,merged spelling variants
ninth_grade_on_track_Non-Military Parent_percent,sqss_ninth_grade_on_track_non_military_parent_pct,merged spelling variants
ninth_grade_on_track_Gender X_percent,sqss_ninth_grade_on_track_gender_x_pct,
dual_credit_Non-Military Parent_percent,sqss_dual_credit_non_military_parent_pct,merged spelling variants
dual_credit_All Students_numerator,sqss_dual_credit_all_num,
ninth_grade_on_track_All Students_numerator,sqss_ninth_grade_on_track_all_num,
attendance_All Students_numerator,sqss_attendance_all_num,
dual_credit_English Language Learners_numerator,sqss_dual_credit_english_language_learners_num,
dual_credit_Non-English Language Learners_numerator,sqss_dual_credit_non_english_language_learners_num,
ninth_grade_on_track_English Language Learners_numerator,sqss_ninth_grade_on_track_english_language_learners_num,
dual_credit_Black/ African American_numerator,sqss_dual_credit_black_african_american_num,merged spelling variants
attendance_English Language Learners_numerator,sqss_attendance_english_language_learners_num,
ninth_grade_on_track_Non-English Language Learners_numerator,sqss_ninth_grade_on_track_non_english_language_learners_num,
attendance_Non-English Language Learners_numerator,sqss_attendance_non_english_language_learners_num,
dual_credit_American Indian/ Alaskan Native_numerator,sqss_dual_credit_american_indian_alaskan_native_num,merged spelling variants
attendance_American Indian/ Alaskan Native_numerator,sqss_attendance_american_indian_alaskan_native_num,merged spelling variants
dual_credit_Asian_numerator,sqss_dual_credit_asian_num,
ninth_grade_on_track_Asian_numerator,sqss_ninth_grade_on_track_asian_num,
attendance_Asian_numerator,sqss_attendance_asian_num,
ninth_grade_on_track_Black/ African American_numerator,sqss_ninth_grade_on_track_black_african_american_num,merged spelling variants
attendance_Black/ African American_numerator,sqss_attendance_black_african_american_num,merged spelling variants
dual_credit_Hispanic/ Latino of any race(s)_numerator,sqss_dual_credit_hispanic_latino_of_any_race_num,merged spelling variants
ninth_grade_on_track_Hispanic/ Latino of any race(s)_numerator,sqss_ninth_grade_on_track_hispanic_latino_of_any_race_num,merged spelling variants
attendance_Hispanic/ Latino of any race(s)_numerator,sqss_attendance_hispanic_latino_of_any_race_num,merged spelling variants
dual_credit_Male_numerator,sqss_dual_credit_male_num,
dual_credit_Non-Highly Capable_numerator,sqss_dual_credit_non_highly_capable_num,
dual_credit_Native Hawaiian/ Other Pacific Islander_numerator,sqss_dual_credit_native_hawaiian_other_pacific_num,merged spelling variants
dual_credit_Two or More Races_numerator,sqss_dual_credit_two_or_more_races_num,
attendance_Native Hawaiian/ Other Pacific Islander_numerator,sqss_attendance_native_hawaiian_other_pacific_num,merged spelling variants
ninth_grade_on_track_Two or More Races_numerator,sqss_ninth_grade_on_track_two_or_more_races_num,
attendance_Two or More Races_numerator,sqss_attendance_two_or_more_races_num,
dual_credit_White_numerator,sqss_dual_credit_white_num,
ninth_grade_on_track_White_numerator,sqss_ninth_grade_on_track_white_num,
attendance_White_numerator,sqss_attendance_white_num,
dual_credit_Non-Foster Care_numerator,sqss_dual_credit_non_foster_care_num,
ninth_grade_on_track_Non-Foster Care_numerator,sqss_ninth_grade_on_track_non_foster_care_num,
attendance_Non-Foster Care_numerator,sqss_attendance_non_foster_care_num,
dual_credit_Homeless_numerator,sqss_dual_credit_homeless_num,
dual_credit_Non-Homeless_numerator,sqss_dual_credit_non_homeless_num,
dual_credit_Female_numerator,sqss_dual_credit_female_num,
ninth_grade_on_track_Female_numerator,sqss_ninth_grade_on_track_female_num,
attendance_Female_numerator,sqss_attendance_female_num,
ninth_grade_on_track_Male_numerator,sqss_ninth_grade_on_track_male_num,
attendance_Male_numerator,sqss_attendance_male_num,
dual_credit_Highly Capable_numerator,sqss_dual_credit_highly_capable_num,
ninth_grade_on_track_Highly Capable_numerator,sqss_ninth_grade_on_track_highly_capable_num,
attendance_Highly Capable_numerator,sqss_attendance_highly_capable_num,
ninth_grade_on_track_Non-Highly Capable_numerator,sqss_ninth_grade_on_track_non_highly_capable_num,
attendance_Non-Highly Capable_numerator,sqss_attendance_non_highly_capable_num,
ninth_grade_on_track_Homeless_numerator,sqss_ninth_grade_on_track_homeless_num,
attendance_Homeless_numerator,sqss_attendance_homeless_num,
dual_credit_Low-Income_numerator,sqss_dual_credit_low_income_num,merged spelling variants
dual_credit_Non-Low Income_numerator,sqss_dual_credit_non_low_income_num,
dual_credit_Non Migrant_numerator,sqss_dual_credit_non_migrant_num,merged spelling variants
ninth_grade_on_track_Non-Homeless_numerator,sqss_ninth_grade_on_track_non_homeless_num,
attendance_Non-Homeless_numerator,sqss_attendance_non_homeless_num,
ninth_grade_on_track_Low-Income_numerator,sqss_ninth_grade_on_track_low_income_num,merged spelling variants
attendance_Low-Income_numerator,sqss_attendance_low_income_num,merged spelling variants
ninth_grade_on_track_Non-Low Income_numerator,sqss_ninth_grade_on_track_non_low_income_num,
attendance_Non-Low Income_numerator,sqss_attendance_non_low_income_num,
dual_credit_Migrant_numerator,sqss_dual_credit_migrant_num,
attendance_Migrant_numerator,sqss_attendance_migrant_num,
ninth_grade_on_track_Non Migrant_numerator,sqss_ninth_grade_on_track_non_migrant_num,merged spelling variants
attendance_Non Migrant_numerator,sqss_attendance_non_migrant_num,merged spelling variants
dual_credit_Non Military Parent_numerator,sqss_dual_credit_non_military_parent_num,merged spelling variants
ninth_grade_on_track_Non Military Parent_numerator,sqss_ninth_grade_on_track_non_military_parent_num,merged spelling variants
attendance_Non Military Parent_numerator,sqss_attendance_non_military_parent_num,merged spelling variants
dual_credit_Section 504_numerator,sqss_dual_credit_section_504_num,
dual_credit_Students without Disabilities_numerator,sqss_dual_credit_students_without_disabilities_num,
dual_credit_Non Section 504_numerator,sqss_dual_credit_non_section_504_num,merged spelling variants
ninth_grade_on_track_Non Section 504_numerator,sqss_ninth_grade_on_track_non_section_504_num,merged spelling variants
attendance_Non Section 504_numerator,sqss_attendance_non_section_504_num,merged spelling variants
ninth_grade_on_track_Section 504_numerator,sqss_ninth_grade_on_track_section_504_num,
attendance_Section 504_numerator,sqss_attendance_section_504_num,
dual_credit_Students with Disabilities_numerator,sqss_dual_credit_students_with_disabilities_num,
ninth_grade_on_track_Students with Disabilities_numerator,sqss_ninth_grade_on_track_students_with_disabilities_num,
attendance_Students with Disabilities_numerator,sqss_attendance_students_with_disabilities_num,
ninth_grade_on_track_Students without Disabilities_numerator,sqss_ninth_grade_on_track_students_without_disabilities_num,
attendance_Students without Disabilities_numerator,sqss_attendance_students_without_disabilities_num,
dual_credit_Gender X_numerator,sqss_dual_credit_gender_x_num,
attendance_Gender X_numerator,sqss_attendance_gender_x_num,
dual_credit_Military Parent_numerator,sqss_dual_credit_military_parent_num,
ninth_grade_on_track_Migrant_numerator,sqss_ninth_grade_on_track_migrant_num,
attendance_Military Parent_numerator,sqss_attendance_military_parent_num,
attendance_Foster Care_numerator,sqss_attendance_foster_care_num,
attendance_Non-Migrant_numerator,sqss_attendance_non_migrant_num,merged spelling variants
attendance_Hispanic/Latino of any race(s)_numerator,sqss_attendance_hispanic_latino_of_any_race_num,merged spelling variants
attendance_Non-Section 504_numerator,sqss_attendance_non_section_504_num,merged spelling variants
attendance_Non-Military Parent_numerator,sqss_attendance_non_military_parent_num,merged spelling variants
attendance_Low Income_numerator,sqss_attendance_low_income_num,merged spelling variants
dual_credit_Non-Mobile_numerator,sqss_dual_credit_non_mobile_num,
attendance_Black/African American_numerator,sqss_attendance_black_african_american_num,merged spelling variants
attendance_Mobile_numerator,sqss_attendance_mobile_num,
attendance_Non-Mobile_numerator,sqss_attendance_non_mobile_num,
dual_credit_Low Income_numerator,sqss_dual_credit_low_income_num,merged spelling variants
dual_credit_Non-Migrant_numerator,sqss_dual_credit_non_migrant_num,merged spelling variants
dual_credit_Black/African American_numerator,sqss_dual_credit_black_african_american_num,merged spelling variants
dual_credit_Hispanic/Latino of any race(s)_numerator,sqss_dual_credit_hispanic_latino_of_any_race_num,merged spelling variants
dual_credit_Non-Section 504_numerator,sqss_dual_credit_non_section_504_num,merged spelling variants
dual_credit_Mobile_numerator,sqss_dual_credit_mobile_num,
ninth_grade_on_track_Non-Migrant_numerator,sqss_ninth_grade_on_track_non_migrant_num,merged spelling variants
ninth_grade_on_track_Low Income_numerator,sqss_ninth_grade_on_track_low_income_num,merged spelling variants
ninth_grade_on_track_Non-Section 504_numerator,sqss_ninth_grade_on_track_non_section_504_num,merged spelling variants
ninth_grade_on_track_Black/African American_numerator,sqss_ninth_grade_on_track_black_african_american_num,merged spelling variants
ninth_grade_on_track_Mobile_numerator,sqss_ninth_grade_on_track_mobile_num,
ninth_grade_on_track_Non-Mobile_numerator,sqss_ninth_grade_on_track_non_mobile_num,
dual_credit_American Indian/Alaskan Native_numerator,sqss_dual_credit_american_indian_alaskan_native_num,merged spelling variants
dual_credit_Native Hawaiian/Other Pacific Islander_numerator,sqss_dual_credit_native_hawaiian_other_pacific_num,merged spelling variants
ninth_grade_on_track_Hispanic/Latino of any race(s)_numerator,sqss_ninth_grade_on_track_hispanic_latino_of_any_race_num,merged spelling variants
attendance_American Indian/Alaskan Native_numerator,sqss_attendance_american_indian_alaskan_native_num,merged spelling variants
attendance_Native Hawaiian/Other Pacific Islander_numerator,sqss_attendance_native_hawaiian_other_pacific_num,merged spelling variants
ninth_grade_on_track_Non-Military Parent_numerator,sqss_ninth_grade_on_track_non_military_parent_num,merged spelling variants
ninth_grade_on_track_Gender X_numerator,sqss_ninth_grade_on_track_gender_x_num,
dual_credit_Non-Military Parent_numerator,sqss_dual_credit_non_military_parent_num,merged spelling variants
dual_credit_All Students_denominator,sqss_dual_credit_all_den,
ninth_grade_on_track_All Students_denominator,sqss_ninth_grade_on_track_all_den,
attendance_All Students_denominator,sqss_attendance_all_den,
dual_credit_English Language Learners_denominator,sqss_dual_credit_english_language_learners_den,
dual_credit_Non-English Language Learners_denominator,sqss_dual_credit_non_english_language_learners_den,
ninth_grade_on_track_English Language Learners_denominator,sqss_ninth_grade_on_track_english_language_learners_den,
dual_credit_Black/ African American_denominator,sqss_dual_credit_black_african_american_den,merged spelling variants
attendance_English Language Learners_denominator,sqss_attendance_english_language_learners_den,
ninth_grade_on_track_Non-English Language Learners_denominator,sqss_ninth_grade_on_track_non_english_language_learners_den,
attendance_Non-English Language Learners_denominator,sqss_attendance_non_english_language_learners_den,
dual_credit_American Indian/ Alaskan Native_denominator,sqss_dual_credit_american_indian_alaskan_native_den,merged spelling variants
attendance_American Indian/ Alaskan Native_denominator,sqss_attendance_american_indian_alaskan_native_den,merged spelling variants
dual_credit_Asian_denominator,sqss_dual_credit_asian_den,
ninth_grade_on_track_Asian_denominator,sqss_ninth_grade_on_track_asian_den,
attendance_Asian_denominator,sqss_attendance_asian_den,
ninth_grade_on_track_Black/ African American_denominator,sqss_ninth_grade_on_track_black_african_american_den,merged spelling variants
attendance_Black/ African American_denominator,sqss_attendance_black_african_american_den,merged spelling variants
dual_credit_Hispanic/ Latino of any race(s)_denominator,sqss_dual_credit_hispanic_latino_of_any_race_den,merged spelling variants
ninth_grade_on_track_Hispanic/ Latino of any race(s)_denominator,sqss_ninth_grade_on_track_hispanic_latino_of_any_race_den,merged spelling variants
attendance_Hispanic/ Latino of any race(s)_denominator,sqss_attendance_hispanic_latino_of_any_race_den,merged spelling variants
dual_credit_Male_denominator,sqss_dual_credit_male_den,
dual_credit_Non-Highly Capable_denominator,sqss_dual_credit_non_highly_capable_den,
dual_credit_Native Hawaiian/ Other Pacific Islander_denominator,sqss_dual_credit_native_hawaiian_other_pacific_den,merged spelling variants
dual_credit_Two or More Races_denominator,sqss_dual_credit_two_or_more_races_den,
attendance_Native Hawaiian/ Other Pacific Islander_denominator,sqss_attendance_native_hawaiian_other_pacific_den,merged spelling variants
ninth_grade_on_track_Two or More Races_denominator,sqss_ninth_grade_on_track_two_or_more_races_den,
attendance_Two or More Races_denominator,sqss_attendance_two_or_more_races_den,
dual_credit_White_denominator,sqss_dual_credit_white_den,
ninth_grade_on_track_White_denominator,sqss_ninth_grade_on_track_white_den,
attendance_White_denominator,sqss_attendance_white_den,
dual_credit_Non-Foster Care_denominator,sqss_dual_credit_non_foster_care_den,
ninth_grade_on_track_Non-Foster Care_denominator,sqss_ninth_grade_on_track_non_foster_care_den,
attendance_Non-Foster Care_denominator,sqss_attendance_non_foster_care_den,
dual_credit_Homeless_denominator,sqss_dual_credit_homeless_den,
dual_credit_Non-Homeless_denominator,sqss_dual_credit_non_homeless_den,
dual_credit_Female_denominator,sqss_dual_credit_female_den,
ninth_grade_on_track_Female_denominator,sqss_ninth_grade_on_track_female_den,
attendance_Female_denominator,sqss_attendance_female_den,
ninth_grade_on_track_Male_denominator,sqss_ninth_grade_on_track_male_den,
attendance_Male_denominator,sqss_attendance_male_den,
dual_credit_Highly Capable_denominator,sqss_dual_credit_highly_capable_den,
ninth_grade_on_track_Highly Capable_denominator,sqss_ninth_grade_on_track_highly_capable_den,
attendance_Highly Capable_denominator,sqss_attendance_highly_capable_den,
ninth_grade_on_track_Non-Highly Capable_denominator,sqss_ninth_grade_on_track_non_highly_capable_den,
attendance_Non-Highly Capable_denominator,sqss_attendance_non_highly_capable_den,
ninth_grade_on_track_Homeless_denominator,sqss_ninth_grade_on_track_homeless_den,
attendance_Homeless_denominator,sqss_attendance_homeless_den,
dual_credit_Low-Income_denominator,sqss_dual_credit_low_income_den,merged spelling variants
dual_credit_Non-Low Income_denominator,sqss_dual_credit_non_low_income_den,
dual_credit_Non Migrant_denominator,sqss_dual_credit_non_migrant_den,merged spelling variants
ninth_grade_on_track_Non-Homeless_denominator,sqss_ninth_grade_on_track_non_homeless_den,
attendance_Non-Homeless_denominator,sqss_attendance_non_homeless_den,
ninth_grade_on_track_Low-Income_denominator,sqss_ninth_grade_on_track_low_income_den,merged spelling variants
attendance_Low-Income_denominator,sqss_attendance_low_income_den,merged spelling variants
ninth_grade_on_track_Non-Low Income_denominator,sqss_ninth_grade_on_track_non_low_income_den,
attendance_Non-Low Income_denominator,sqss_attendance_non_low_income_den,
dual_credit_Migrant_denominator,sqss_dual_credit_migrant_den,
attendance_Migrant_denominator,sqss_attendance_migrant_den,
ninth_grade_on_track_Non Migrant_denominator,sqss_ninth_grade_on_track_non_migrant_den,merged spelling variants
attendance_Non Migrant_denominator,sqss_attendance_non_migrant_den,merged spelling variants
dual_credit_Non Military Parent_denominator,sqss_dual_credit_non_military_parent_den,merged spelling variants
ninth_grade_on_track_Non Military Parent_denominator,sqss_ninth_grade_on_track_non_military_parent_den,merged spelling variants
attendance_Non Military Parent_denominator,sqss_attendance_non_military_parent_den,merged spelling variants
dual_credit_Section 504_denominator,sqss_dual_credit_section_504_den,
dual_credit_Students without Disabilities_denominator,sqss_dual_credit_students_without_disabilities_den,
dual_credit_Non Section 504_denominator,sqss_dual_credit_non_section_504_den,merged spelling variants
ninth_grade_on_track_Non Section 504_denominator,sqss_ninth_grade_on_track_non_section_504_den,merged spelling variants
attendance_Non Section 504_denominator,sqss_attendance_non_section_504_den,merged spelling variants
ninth_grade_on_track_Section 504_denominator,sqss_ninth_grade_on_track_section_504_den,
attendance_Section 504_denominator,sqss_attendance_section_504_den,
dual_credit_Students with Disabilities_denominator,sqss_dual_credit_students_with_disabilities_den,
ninth_grade_on_track_Students with Disabilities_denominator,sqss_ninth_grade_on_track_students_with_disabilities_den,
attendance_Students with Disabilities_denominator,sqss_attendance_students_with_disabilities_den,
ninth_grade_on_track_Students without Disabilities_denominator,sqss_ninth_grade_on_track_students_without_disabilities_den,
attendance_Students without Disabilities_denominator,sqss_attendance_students_without_disabilities_den,
dual_credit_Gender X_denominator,sqss_dual_credit_gender_x_den,
attendance_Gender X_denominator,sqss_attendance_gender_x_den,
dual_credit_Military Parent_denominator,sqss_dual_credit_military_parent_den,
ninth_grade_on_track_Migrant_denominator,sqss_ninth_grade_on_track_migrant_den,
attendance_Military Parent_denominator,sqss_attendance_military_parent_den,
attendance_Foster Care_denominator,sqss_attendance_foster_care_den,
attendance_Non-Migrant_denominator,sqss_attendance_non_migrant_den,merged spelling variants
attendance_Hispanic/Latino of any race(s)_denominator,sqss_attendance_hispanic_latino_of_any_race_den,merged spelling variants
attendance_Non-Section 504_denominator,sqss_attendance_non_section_504_den,merged spelling variants
attendance_Non-Military Parent_denominator,sqss_attendance_non_military_parent_den,merged spelling variants
attendance_Low Income_denominator,sqss_attendance_low_income_den,merged spelling variants
dual_credit_Non-Mobile_denominator,sqss_dual_credit_non_mobile_den,
attendance_Black/African American_denominator,sqss_attendance_black_african_american_den,merged spelling variants
attendance_Mobile_denominator,sqss_attendance_mobile_den,
attendance_Non-Mobile_denominator,sqss_attendance_non_mobile_den,
dual_credit_Low Income_denominator,sqss_dual_credit_low_income_den,merged spelling variants
dual_credit_Non-Migrant_denominator,sqss_dual_credit_non_migrant_den,merged spelling variants
dual_credit_Black/African American_denominator,sqss_dual_credit_black_african_american_den,merged spelling variants
dual_credit_Hispanic/Latino of any race(s)_denominator,sqss_dual_credit_hispanic_latino_of_any_race_den,merged spelling variants
dual_credit_Non-Section 504_denominator,sqss_dual_credit_non_section_504_den,merged spelling variants
dual_credit_Mobile_denominator,sqss_dual_credit_mobile_den,
ninth_grade_on_track_Non-Migrant_denominator,sqss_ninth_grade_on_track_non_migrant_den,merged spelling variants
ninth_grade_on_track_Low Income_denominator,sqss_ninth_grade_on_track_low_income_den,merged spelling variants
ninth_grade_on_track_Non-Section 504_denominator,sqss_ninth_grade_on_track_non_section_504_den,merged spelling variants
ninth_grade_on_track_Black/African American_denominator,sqss_ninth_grade_on_track_black_african_american_den,merged spelling variants
ninth_grade_on_track_Mobile_denominator,sqss_ninth_grade_on_track_mobile_den,
ninth_grade_on_track_Non-Mobile_denominator,sqss_ninth_grade_on_track_non_mobile_den,
dual_credit_American Indian/Alaskan Native_denominator,sqss_dual_credit_american_indian_alaskan_native_den,merged spelling variants
dual_credit_Native Hawaiian/Other Pacific Islander_denominator,sqss_dual_credit_native_hawaiian_other_pacific_den,merged spelling variants
ninth_grade_on_track_Hispanic/Latino of any race(s)_denominator,sqss_ninth_grade_on_track_hispanic_latino_of_any_race_den,merged spelling variants
attendance_American Indian/Alaskan Native_denominator,sqss_attendance_american_indian_alaskan_native_den,merged spelling variants
attendance_Native Hawaiian/Other Pacific Islander_denominator,sqss_attendance_native_hawaiian_other_pacific_den,merged spelling variants
ninth_grade_on_track_Non-Military Parent_denominator,sqss_ninth_grade_on_track_non_military_parent_den,merged spelling variants
ninth_grade_on_track_Gender X_denominator,sqss_ninth_grade_on_track_gender_x_den,
dual_credit_Non-Military Parent_denominator,sqss_dual_credit_non_military_parent_den,merged spelling variants
